X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.5048294,43.706646,463,2373579,2007,D31,Other,2007-09-11T04:00:00.000Z,28,Rustic (28),43.706646,-79.5048294,370
-79.3821182,43.6590996,464,2304687,2007,D52,Shooting,2007-09-19T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6590996,-79.3821182,371
-79.344650300000012,43.7646408,465,2430194,2007,D33,Other,2007-09-25T04:00:00.000Z,45,Parkwoods-Donalda (45),43.7646408,-79.3446503,372
-79.5170746,43.7548561,466,2373602,2007,D31,Shooting,2007-09-28T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7548561,-79.5170746,373
-79.4907761,43.7373734,467,2539175,2007,D31,Stabbing,2007-10-02T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7373734,-79.4907761,374
-79.4937515,43.6716728,468,2432106,2007,D12,Shooting,2007-10-06T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,375
-79.4312897,43.6805267,469,2424127,2007,D13,Shooting,2007-10-08T04:00:00.000Z,94,Wychwood (94),43.6805267,-79.4312897,376
-79.5113907,43.7501373,470,1902459,2007,D31,Shooting,2007-10-09T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7501373,-79.5113907,377
-79.3101501,43.7570267,471,2421605,2007,D41,Shooting,2007-10-14T04:00:00.000Z,119,Wexford/Maryvale (119),43.7570267,-79.3101501,378
-79.3618851,43.8090858,472,2538165,2007,D33,Other,2007-10-18T04:00:00.000Z,48,Hillcrest Village (48),43.8090858,-79.3618851,379
-79.3529129,43.6661606,473,2371208,2007,D55,Shooting,2007-10-21T04:00:00.000Z,68,North Riverdale (68),43.6661606,-79.3529129,380
-79.5305557,43.6467743,474,2404032,2007,D22,Shooting,2007-10-27T04:00:00.000Z,14,Islington-City Centre West (14),43.6467743,-79.5305557,381
-79.2874374,43.707939099999983,475,2357094,2007,D41,Other,2007-09-01T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7079391,-79.2874374,382
-79.515686,43.7491493,476,2345705,2007,D31,Stabbing,2007-11-03T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7491493,-79.515686,383
-79.366951,43.6565018,477,2403226,2007,D51,Shooting,2007-11-06T05:00:00.000Z,73,Moss Park (73),43.6565018,-79.366951,384
-79.2447205,43.744792899999986,494,2520381,2008,D43,Shooting,2008-02-01T05:00:00.000Z,138,Eglinton East (138),43.7447929,-79.2447205,385
-79.2993469,43.783596,478,2528917,2007,D42,Shooting,2007-11-23T05:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,386
-79.2349319,43.7946625,479,2507368,2007,D42,Shooting,2007-11-23T05:00:00.000Z,132,Malvern (132),43.7946625,-79.2349319,387
-79.3089523,43.7105293,480,2424731,2007,D54,Stabbing,2007-11-23T05:00:00.000Z,54,O'Connor-Parkview (54),43.7105293,-79.3089523,388
-79.5147705,43.7672119,481,2345729,2007,D31,Shooting,2007-11-25T05:00:00.000Z,24,Black Creek (24),43.7672119,-79.5147705,389
-79.1954346,43.784832,482,2370103,2007,D43,Shooting,2007-11-28T05:00:00.000Z,135,Morningside (135),43.784832,-79.1954346,390
-79.212547299999983,43.812088,483,2101272,2007,D42,Shooting,2007-12-02T05:00:00.000Z,132,Malvern (132),43.812088,-79.2125473,391
-79.2110214,43.8179092,484,2311686,2007,D42,Shooting,2007-12-14T05:00:00.000Z,131,Rouge (131),43.8179092,-79.2110214,392
-79.359504700000016,43.6583023,485,2428698,2007,D51,Shooting,2007-12-23T05:00:00.000Z,72,Regent Park (72),43.6583023,-79.3595047,393
-79.5870972,43.753620100000013,486,2446147,2007,D23,Stabbing,2007-12-25T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,394
-79.252586400000013,43.7754402,487,3098346,2007,D43,Stabbing,2007-12-01T05:00:00.000Z,137,Woburn (137),43.7754402,-79.2525864,395
-79.3689957,43.64394,488,3654724,2007,D51,Other,2007-02-11T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.64394,-79.3689957,396
-79.317009,43.7089462,489,2586541,2008,D54,Stabbing,2008-01-01T05:00:00.000Z,54,O'Connor-Parkview (54),43.7089462,-79.317009,397
-79.3864212,43.6693687,490,2601995,2008,D51,Shooting,2008-01-12T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6693687,-79.3864212,398
-79.3494568,43.666153,491,2532076,2008,D55,Shooting,2008-01-17T05:00:00.000Z,68,North Riverdale (68),43.666153,-79.3494568,399
-79.5096054,43.7248955,492,2605959,2008,D31,Shooting,2008-01-22T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7248955,-79.5096054,400
-79.2447205,43.744792899999986,493,2520381,2008,D43,Shooting,2008-02-01T05:00:00.000Z,138,Eglinton East (138),43.7447929,-79.2447205,401
-79.426284800000019,43.669841799999986,794,4911563,2013,D14,Other,2013-01-19T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6698418,-79.4262848,402
-79.3569641,43.7870178,795,4902220,2013,D33,Other,2013-02-02T05:00:00.000Z,47,Don Valley Village (47),43.7870178,-79.3569641,403
-79.5168915,43.7518196,796,4954079,2013,D31,Shooting,2013-02-11T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7518196,-79.5168915,404
-79.4249268,43.6326866,797,4834800,2013,D14,Shooting,2013-02-10T05:00:00.000Z,82,Niagara (82),43.6326866,-79.4249268,405
-79.5864182,43.7325096,798,4920035,2013,D23,Shooting,2013-02-17T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,406
-79.4552841,43.6930275,799,4896103,2013,D13,Stabbing,2013-03-04T05:00:00.000Z,109,Caledonia-Fairbank (109),43.6930275,-79.4552841,407
-79.5702362,43.7265511,800,4847120,2013,D23,Other,2013-03-06T05:00:00.000Z,4,Rexdale-Kipling (4),43.7265511,-79.5702362,408
-79.3022003,43.743763,801,4968037,2013,D41,Other,2013-03-13T04:00:00.000Z,119,Wexford/Maryvale (119),43.743763,-79.3022003,409
-79.3721619,43.6633911,802,4779022,2013,D51,Shooting,2013-03-21T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6633911,-79.3721619,410
-79.4000931,43.644455,803,4907315,2013,D14,Shooting,2013-03-28T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.644455,-79.4000931,411
-79.3710327,43.6582947,804,5147700,2013,D51,Other,2013-07-09T04:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,412
-79.4570847,43.7247505,805,4902638,2013,D32,Shooting,2013-03-30T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7247505,-79.4570847,413
-79.3334808,43.815731,806,4822914,2013,D42,Other,2013-02-06T05:00:00.000Z,116,Steeles (116),43.815731,-79.3334808,414
-79.4160004,43.781639099999985,807,5020177,2013,D32,Other,2013-07-13T04:00:00.000Z,50,Newtonbrook East (50),43.7816391,-79.4160004,415
-79.3334808,43.815731,808,4822914,2013,D42,Other,2013-02-06T05:00:00.000Z,116,Steeles (116),43.815731,-79.3334808,416
-79.3586884,43.6624184,809,4837042,2013,D51,Other,2013-04-06T04:00:00.000Z,72,Regent Park (72),43.6624184,-79.3586884,417
-79.4100494,43.6441956,810,4799559,2013,D14,Other,2013-07-14T04:00:00.000Z,82,Niagara (82),43.6441956,-79.4100494,418
-79.2150726,43.8187714,811,4948721,2013,D42,Shooting,2013-04-25T04:00:00.000Z,131,Rouge (131),43.8187714,-79.2150726,419
-79.5808563,43.6425743,812,5172838,2013,D22,Stabbing,2013-07-15T04:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6425743,-79.5808563,420
-79.4254227,43.7574692,813,4924967,2013,D32,Stabbing,2013-04-25T04:00:00.000Z,38,Lansing-Westgate (38),43.7574692,-79.4254227,421
-79.5132217,43.7393913,814,4913839,2013,D31,Other,2013-04-29T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7393913,-79.5132217,422
-79.2637024,43.69207,815,4929615,2013,D41,Stabbing,2013-04-30T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.69207,-79.2637024,423
-79.5808563,43.6425743,816,5172838,2013,D22,Stabbing,2013-07-15T04:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6425743,-79.5808563,424
-79.5808563,43.6425743,817,5172838,2013,D22,Stabbing,2013-07-15T04:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6425743,-79.5808563,425
-79.4213791,43.650959,818,4832188,2013,D14,Shooting,2013-05-19T04:00:00.000Z,81,Trinity-Bellwoods (81),43.650959,-79.4213791,426
-79.300354,43.7125206,819,4823588,2013,D54,Other,2013-05-16T04:00:00.000Z,54,O'Connor-Parkview (54),43.7125206,-79.300354,427
-79.220367400000015,43.821373,820,5001151,2013,D42,Shooting,2013-05-29T04:00:00.000Z,131,Rouge (131),43.821373,-79.2203674,428
-79.2841568,43.8078117,821,5067942,2013,D42,Other,2013-06-03T04:00:00.000Z,129,Agincourt North (129),43.8078117,-79.2841568,429
-79.4706421,43.6378784,822,5162653,2013,D11,Shooting,2013-08-05T04:00:00.000Z,87,High Park-Swansea (87),43.6378784,-79.4706421,430
-79.357215900000014,43.68293,823,5096311,2013,D54,Stabbing,2013-06-27T04:00:00.000Z,57,Broadview North (57),43.68293,-79.3572159,431
-79.5457153,43.7212753,824,5143553,2013,D23,Shooting,2013-08-12T04:00:00.000Z,5,Elms-Old Rexdale (5),43.7212753,-79.5457153,432
-79.5160751,43.7507401,825,5159817,2013,D31,Shooting,2013-07-28T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7507401,-79.5160751,433
-79.5104523,43.7492294,826,5192957,2013,D31,Shooting,2013-08-23T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,434
-79.2895889,43.7591324,827,GO-20141326860,2014,D41,Other,2014-01-14T05:00:00.000Z,126,Dorset Park (126),43.7591324,-79.2895889,435
-79.5104523,43.7492294,828,5192957,2013,D31,Shooting,2013-08-23T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7492294,-79.5104523,436
-79.5173416,43.6946144,829,GO-20141428622,2014,D23,Shooting,2014-01-29T05:00:00.000Z,8,Humber Heights-Westmount (8),43.6946144,-79.5173416,437
-79.2201233,43.7703896,830,GO-20141431240,2014,D43,Other,2014-01-29T05:00:00.000Z,137,Woburn (137),43.7703896,-79.2201233,438
-79.297287,43.7022209,831,GO-20141381673,2014,D54,Stabbing,2014-02-02T05:00:00.000Z,54,O'Connor-Parkview (54),43.7022209,-79.297287,439
-79.302269,43.7694817,832,GO-20141462653,2014,D41,Other,2014-02-03T05:00:00.000Z,119,Wexford/Maryvale (119),43.7694817,-79.302269,440
-79.4043961,43.7336693,833,GO-20141470629,2014,D32,Shooting,2014-02-04T05:00:00.000Z,105,Lawrence Park North (105),43.7336693,-79.4043961,441
-79.55299380000001,43.6088715,834,GO-20141500533,2014,D22,Shooting,2014-02-09T05:00:00.000Z,20,Alderwood (20),43.6088715,-79.5529938,442
-79.5826874,43.7383919,835,GO-20141518863,2014,D23,Stabbing,2014-02-12T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7383919,-79.5826874,443
-79.3373184,43.7165565,836,GO-20141663866,2014,D54,Shooting,2014-03-08T05:00:00.000Z,44,Flemingdon Park (44),43.7165565,-79.3373184,444
-79.51776120000001,43.630878399999986,837,GO-20141667340,2014,D22,Stabbing,2014-03-09T05:00:00.000Z,16,Stonegate-Queensway (16),43.6308784,-79.5177612,445
-79.5283203,43.7045479,838,5143282,2013,D12,Shooting,2013-09-03T04:00:00.000Z,113,Weston (113),43.7045479,-79.5283203,446
-79.3673172,43.8060379,839,5114771,2013,D33,Stabbing,2013-09-12T04:00:00.000Z,48,Hillcrest Village (48),43.8060379,-79.3673172,447
-79.32363890000002,43.6833687,840,5245469,2013,D54,Stabbing,2013-09-14T04:00:00.000Z,66,Danforth (66),43.6833687,-79.3236389,448
-79.5704117,43.676342,841,5269597,2013,D23,Shooting,2013-09-17T04:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.676342,-79.5704117,449
-79.330810499999984,43.680378,842,GO-20141668180,2014,D55,Other,2014-03-12T04:00:00.000Z,65,Greenwood-Coxwell (65),43.680378,-79.3308105,450
-79.233078,43.7581863,843,GO-20141703051,2014,D43,Stabbing,2014-03-15T04:00:00.000Z,137,Woburn (137),43.7581863,-79.233078,451
-79.4676971,43.6917191,844,5126688,2013,D12,Stabbing,2013-09-20T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6917191,-79.4676971,452
-79.3513565,43.662468,845,GO-20141703847,2014,D55,Stabbing,2014-03-15T04:00:00.000Z,70,South Riverdale (70),43.662468,-79.3513565,453
-79.3106689,43.6861649,846,GO-20141731923,2014,D55,Shooting,2014-03-19T04:00:00.000Z,62,East End-Danforth (62),43.6861649,-79.3106689,454
-79.3106689,43.6861649,847,GO-20141731923,2014,D55,Shooting,2014-03-19T04:00:00.000Z,62,East End-Danforth (62),43.6861649,-79.3106689,455
-79.4523697,43.668487499999983,848,GO-20141766614,2014,D11,Shooting,2014-03-25T04:00:00.000Z,91,Weston-Pellam Park (91),43.6684875,-79.4523697,456
-79.3680573,43.664466899999987,849,GO-20141824235,2014,D51,Shooting,2014-04-04T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6644669,-79.3680573,457
-79.213020299999982,43.8190956,850,GO-20141880069,2014,D42,Shooting,2014-04-12T04:00:00.000Z,131,Rouge (131),43.8190956,-79.2130203,458
-79.5195084,43.7025185,851,5128923,2013,D12,Stabbing,2013-10-13T04:00:00.000Z,113,Weston (113),43.7025185,-79.5195084,459
-79.4473343,43.6963615,852,GO-20142003751,2014,D13,Shooting,2014-05-02T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.6963615,-79.4473343,460
-79.3282013,43.6743202,853,GO-20142145283,2014,D55,Shooting,2014-05-24T04:00:00.000Z,65,Greenwood-Coxwell (65),43.6743202,-79.3282013,461
-79.2875366,43.8082924,854,GO-20142242196,2014,D42,Other,2014-06-10T04:00:00.000Z,129,Agincourt North (129),43.8082924,-79.2875366,462
-79.3734589,43.6573067,855,GO-20142439822,2014,D51,Shooting,2014-07-06T04:00:00.000Z,73,Moss Park (73),43.6573067,-79.3734589,463
-79.4482269,43.7191162,856,GO-20142452482,2014,D32,Shooting,2014-07-08T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7191162,-79.4482269,464
-79.327056900000017,43.7838783,857,GO-20142499434,2014,D33,Other,2014-07-15T04:00:00.000Z,117,L'Amoreaux (117),43.7838783,-79.3270569,465
-79.5722122,43.65239720000001,858,GO-20142665166,2014,D22,Stabbing,2014-08-09T04:00:00.000Z,13,Etobicoke West Mall (13),43.6523972,-79.5722122,466
-79.4988251,43.6844788,859,GO-20142728301,2014,D12,Shooting,2014-08-18T04:00:00.000Z,115,Mount Dennis (115),43.6844788,-79.4988251,467
-79.3944855,43.6440315,860,GO-20142777149,2014,D14,Shooting,2014-08-26T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6440315,-79.3944855,468
-79.426857,43.6617393,861,GO-20142804113,2014,D14,Other,2014-08-30T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6617393,-79.426857,469
-79.3737793,43.6672974,862,GO-20141272537,2014,D51,Other,2014-01-03T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,470
-79.3695602,43.6681747,863,GO-20142849540,2014,D51,Other,2014-09-05T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6681747,-79.3695602,471
-79.2967682,43.6893082,864,GO-20142870125,2014,D54,Stabbing,2014-09-08T04:00:00.000Z,62,East End-Danforth (62),43.6893082,-79.2967682,472
-79.5038376,43.7028809,865,GO-20142870490,2014,D12,Shooting,2014-09-08T04:00:00.000Z,28,Rustic (28),43.7028809,-79.5038376,473
-79.3953781,43.7600479,866,GO-20142886898,2014,D32,Shooting,2014-09-11T04:00:00.000Z,40,St.Andrew-Windfields (40),43.7600479,-79.3953781,474
-79.5305557,43.6467743,867,GO-20142891423,2014,D22,Other,2014-09-11T04:00:00.000Z,14,Islington-City Centre West (14),43.6467743,-79.5305557,475
-79.2247086,43.757843,868,GO-20142905498,2014,D43,Shooting,2014-09-14T04:00:00.000Z,137,Woburn (137),43.757843,-79.2247086,476
-79.3516541,43.7876511,869,GO-20142910832,2014,D33,Other,2014-09-14T04:00:00.000Z,47,Don Valley Village (47),43.7876511,-79.3516541,477
-79.5005188,43.7622452,870,GO-20142929457,2014,D31,Shooting,2014-09-17T04:00:00.000Z,27,York University Heights (27),43.7622452,-79.5005188,478
-79.5838089,43.7468147,871,GO-20142966747,2014,D23,Stabbing,2014-09-23T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089,479
-79.3313522,43.681713099999989,872,GO-20142992607,2014,D54,Stabbing,2014-09-27T04:00:00.000Z,66,Danforth (66),43.6817131,-79.3313522,480
-79.2205582,43.742836,873,GO-20143005270,2014,D43,Shooting,2014-09-29T04:00:00.000Z,139,Scarborough Village (139),43.742836,-79.2205582,481
-79.4449997,43.6960716,874,GO-20143017592,2014,D13,Stabbing,2014-09-30T04:00:00.000Z,107,Oakwood Village (107),43.6960716,-79.4449997,482
-79.474075299999981,43.6789017,875,GO-20143045566,2014,D12,Shooting,2014-10-05T04:00:00.000Z,90,Junction Area (90),43.6789017,-79.4740753,483
-79.545532199999982,43.700695,876,GO-20143053009,2014,D23,Shooting,2014-10-06T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.700695,-79.5455322,484
-79.545532199999982,43.700695,877,GO-20143053009,2014,D23,Shooting,2014-10-06T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.700695,-79.5455322,485
-79.3637543,43.6572227,878,GO-20143053896,2014,D51,Shooting,2014-10-06T04:00:00.000Z,72,Regent Park (72),43.6572227,-79.3637543,486
-79.2264557,43.8298149,894,1786165,2006,D42,Shooting,2006-07-12T04:00:00.000Z,131,Rouge (131),43.8298149,-79.2264557,487
-79.361152600000011,43.790741,879,GO-20143094406,2014,D33,Other,2014-10-13T04:00:00.000Z,47,Don Valley Village (47),43.790741,-79.3611526,488
-79.4381866,43.6664314,880,GO-20143107536,2014,D11,Other,2014-10-15T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6664314,-79.4381866,489
-79.4860001,43.742870299999986,881,GO-20143208371,2014,D31,Shooting,2014-10-30T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7428703,-79.4860001,490
-79.4715118,43.690979,882,GO-20143252379,2014,D12,Shooting,2014-11-06T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.690979,-79.4715118,491
-79.366951,43.6565018,883,5260102,2013,D51,Shooting,2013-09-23T04:00:00.000Z,73,Moss Park (73),43.6565018,-79.366951,492
-79.4829025,43.6788063,884,4934653,2013,D12,Other,2013-05-24T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6788063,-79.4829025,493
-79.3846512,43.650444,885,5237175,2013,D52,Stabbing,2013-10-06T04:00:00.000Z,76,Bay Street Corridor (76),43.650444,-79.3846512,494
-79.398925800000015,43.6551399,886,5229819,2013,D52,Other,2013-10-20T04:00:00.000Z,78,Kensington-Chinatown (78),43.6551399,-79.3989258,495
-79.364502,43.6597633,887,GO-20135070453,2013,D51,Other,2013-11-01T04:00:00.000Z,72,Regent Park (72),43.6597633,-79.364502,496
-79.4223862,43.6738396,888,GO-2013939200,2013,D13,Other,2013-11-09T05:00:00.000Z,94,Wychwood (94),43.6738396,-79.4223862,497
-79.298027,43.6788864,889,GO-2013943773,2013,D55,Shooting,2013-11-10T05:00:00.000Z,62,East End-Danforth (62),43.6788864,-79.298027,498
-79.3952713,43.730171199999987,890,GO-20131036741,2013,D32,Stabbing,2013-11-25T05:00:00.000Z,105,Lawrence Park North (105),43.7301712,-79.3952713,499
-79.5101013,43.7115097,891,GO-20131225193,2013,D12,Other,2013-12-26T05:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7115097,-79.5101013,500
-79.2721939,43.824276,892,GO-20131231259,2013,D42,Other,2013-12-27T05:00:00.000Z,130,Milliken (130),43.824276,-79.2721939,501
-79.4502182,43.7530708,893,4832295,2013,D32,Other,2013-07-04T04:00:00.000Z,34,Bathurst Manor (34),43.7530708,-79.4502182,502
-79.2305603,43.8135796,495,2428060,2008,D42,Shooting,2008-02-17T05:00:00.000Z,132,Malvern (132),43.8135796,-79.2305603,503
-79.2633667,43.7125626,896,4140412,2011,D41,Other,2011-10-17T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7125626,-79.2633667,504
-79.2114182,43.7637329,496,2377423,2008,D43,Shooting,2008-02-22T05:00:00.000Z,137,Woburn (137),43.7637329,-79.2114182,505
-79.4228516,43.6412392,897,3405116,2011,D14,Other,2011-10-07T04:00:00.000Z,84,Little Portugal (84),43.6412392,-79.4228516,506
-79.4095001,43.647747,497,2604028,2008,D14,Other,2008-02-23T05:00:00.000Z,81,Trinity-Bellwoods (81),43.647747,-79.4095001,507
-79.542305,43.7684555,898,4913786,2013,D31,Shooting,2013-02-24T05:00:00.000Z,21,Humber Summit (21),43.7684555,-79.542305,508
-79.456749,43.751667,498,2651936,2008,D32,Other,2008-02-28T05:00:00.000Z,34,Bathurst Manor (34),43.751667,-79.456749,509
-79.4108047,43.7697296,899,5000885,2013,D32,Shooting,2013-06-16T04:00:00.000Z,51,Willowdale East (51),43.7697296,-79.4108047,510
-79.4482269,43.7191162,499,2704738,2008,D32,Shooting,2008-03-14T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7191162,-79.4482269,511
-79.5858307,43.7509766,900,GO-20131032372,2013,D23,Shooting,2013-11-24T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307,512
-79.5722122,43.65239720000001,500,2722663,2008,D22,Stabbing,2008-03-18T04:00:00.000Z,13,Etobicoke West Mall (13),43.6523972,-79.5722122,513
-79.48246,43.683734899999983,901,3386271,2009,D12,Other,2009-05-20T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6837349,-79.48246,514
-79.341606100000021,43.6648445,501,2371247,2008,D55,Shooting,2008-03-18T04:00:00.000Z,70,South Riverdale (70),43.6648445,-79.3416061,515
-79.4945831,43.6104546,594,3363634,2009,D51,Shooting,2009-08-04T04:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6104546,-79.4945831,516
-79.3413849,43.7080193,902,GO-20143392120,2014,D53,Stabbing,2014-11-29T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,517
-79.4458618,43.6620674,502,2586161,2008,D14,Stabbing,2008-04-17T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6620674,-79.4458618,518
-79.2531891,43.7355843,595,3348714,2009,D41,Shooting,2009-08-05T04:00:00.000Z,138,Eglinton East (138),43.7355843,-79.2531891,519
-79.3413849,43.7080193,903,GO-20143392120,2014,D53,Stabbing,2014-11-29T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,520
-79.219726599999987,43.7451057,503,2651181,2008,D43,Stabbing,2008-05-04T04:00:00.000Z,139,Scarborough Village (139),43.7451057,-79.2197266,521
-79.5930023,43.73806,596,3515443,2009,D23,Shooting,2009-08-10T04:00:00.000Z,1,West Humber-Clairville (1),43.73806,-79.5930023,522
-79.3413849,43.7080193,904,GO-20143392120,2014,D53,Stabbing,2014-11-29T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,523
-79.4656143,43.6678658,504,2743492,2008,D12,Stabbing,2008-04-30T04:00:00.000Z,90,Junction Area (90),43.6678658,-79.4656143,524
-79.5881653,43.7463188,597,3523004,2009,D23,Shooting,2009-08-16T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,525
-79.3860626,43.6552429,905,GO-20143310199,2014,D52,Shooting,2014-11-16T05:00:00.000Z,76,Bay Street Corridor (76),43.6552429,-79.3860626,526
-79.219726599999987,43.7451057,505,2577122,2008,D43,Other,2008-05-04T04:00:00.000Z,139,Scarborough Village (139),43.7451057,-79.2197266,527
-79.3381882,43.672451,598,3448946,2009,D55,Shooting,2009-09-02T04:00:00.000Z,69,Blake-Jones (69),43.672451,-79.3381882,528
-79.3737793,43.6672974,907,GO-20143420091,2014,D51,Stabbing,2014-12-01T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,529
-79.3351898,43.731266,506,2783886,2008,D33,Stabbing,2008-05-17T04:00:00.000Z,42,Banbury-Don Mills (42),43.731266,-79.3351898,530
-79.3678894,43.6503944,599,3576028,2009,D51,Shooting,2009-09-05T04:00:00.000Z,73,Moss Park (73),43.6503944,-79.3678894,531
-79.2548218,43.7455254,908,GO-20143423102,2014,D41,Stabbing,2014-12-04T05:00:00.000Z,127,Bendale (127),43.7455254,-79.2548218,532
-79.3351898,43.731266,507,2783886,2008,D33,Other,2008-05-17T04:00:00.000Z,42,Banbury-Don Mills (42),43.731266,-79.3351898,533
-79.3691254,43.7912979,600,3269913,2009,D33,Shooting,2009-09-07T04:00:00.000Z,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,534
-79.4682236,43.6563339,909,GO-20143455828,2014,D11,Stabbing,2014-12-09T05:00:00.000Z,88,High Park North (88),43.6563339,-79.4682236,535
-79.2139359,43.810550699999986,508,2853575,2008,D42,Shooting,2008-05-28T04:00:00.000Z,132,Malvern (132),43.8105507,-79.2139359,536
-79.2726669,43.7175674,601,3575026,2009,D41,Other,2009-09-12T04:00:00.000Z,124,Kennedy Park (124),43.7175674,-79.2726669,537
-79.4247971,43.643016799999984,910,GO-20143536404,2014,D14,Other,2014-12-15T05:00:00.000Z,84,Little Portugal (84),43.6430168,-79.4247971,538
-79.297164899999984,43.7841148,509,2855091,2008,D42,Shooting,2008-05-28T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.7841148,-79.2971649,539
-79.43477630000001,43.6339531,602,3528405,2009,D14,Shooting,2009-10-10T04:00:00.000Z,85,South Parkdale (85),43.6339531,-79.4347763,540
-79.3767166,43.6624222,911,GO-201555992,2015,D51,Stabbing,2015-01-10T05:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6624222,-79.3767166,541
-79.2992859,43.7166748,510,2709711,2008,D54,Shooting,2008-05-30T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7166748,-79.2992859,542
-79.377243,43.6506691,603,3464087,2009,D51,Other,2009-10-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6506691,-79.377243,543
-79.412674,43.7813377,912,GO-201599853,2015,D32,Stabbing,2015-01-17T05:00:00.000Z,50,Newtonbrook East (50),43.7813377,-79.412674,544
-79.3063965,43.6859818,511,2615345,2008,D55,Shooting,2008-02-25T05:00:00.000Z,62,East End-Danforth (62),43.6859818,-79.3063965,545
-79.4875946,43.7496109,604,3524643,2009,D31,Shooting,2009-10-18T04:00:00.000Z,27,York University Heights (27),43.7496109,-79.4875946,546
-79.4493713,43.7208595,913,GO-2015159448,2015,D32,Shooting,2015-01-27T05:00:00.000Z,31,Yorkdale-Glen Park (31),43.7208595,-79.4493713,547
-79.4094772,43.6450157,512,2555616,2008,D14,Shooting,2008-06-13T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,548
-79.4094772,43.6450157,513,2555616,2008,D14,Shooting,2008-06-13T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,549
