X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.221832299999988,43.7337608,4618,GO-20141647271,2014-03-05T05:00:00.000Z,2014-03-05T05:00:00.000Z,House,1610,130,Robbery - Home Invasion,2014,March,5,64,Wednesday ,21,2014,March,5,64,Wednesday ,21,Robbery,D43,139,Scarborough Village (139),43.7337608,-79.2218323,92
-79.3811111,43.6420593,4622,GO-20141641858,2014-03-05T05:00:00.000Z,2014-03-05T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,5,64,Wednesday ,2,2014,March,5,64,Wednesday ,1,Robbery,D52,77,Waterfront Communities-The Island (77),43.6420593,-79.3811111,93
-79.3701248,43.6561661,4628,GO-20141646592,2014-03-05T05:00:00.000Z,2014-03-05T05:00:00.000Z,Apartment,1610,170,Robbery - Delivery Person,2014,March,5,64,Wednesday ,20,2014,March,5,64,Wednesday ,19,Robbery,D51,73,Moss Park (73),43.6561661,-79.3701248,94
-79.376853900000015,43.6723595,4637,GO-20141647672,2014-03-05T05:00:00.000Z,2014-03-06T05:00:00.000Z,Other,1610,100,Robbery With Weapon,2014,March,6,65,Thursday  ,1,2014,March,5,64,Wednesday ,22,Robbery,D51,98,Rosedale-Moore Park (98),43.6723595,-79.3768539,95
-79.5028381,43.6904297,4641,GO-20141653736,2014-03-05T05:00:00.000Z,2014-03-06T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,6,65,Thursday  ,23,2014,March,5,64,Wednesday ,14,Robbery,D12,115,Mount Dennis (115),43.6904297,-79.5028381,96
-79.5028381,43.6904297,4642,GO-20141653736,2014-03-05T05:00:00.000Z,2014-03-06T05:00:00.000Z,Outside,1610,220,Robbery - Other,2014,March,6,65,Thursday  ,23,2014,March,5,64,Wednesday ,14,Robbery,D12,115,Mount Dennis (115),43.6904297,-79.5028381,97
-79.2770309,43.7516556,4652,GO-20141736537,2014-03-20T04:00:00.000Z,2014-03-20T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,20,79,Thursday  ,16,2014,March,20,79,Thursday  ,11,Robbery,D41,126,Dorset Park (126),43.7516556,-79.2770309,98
-79.2770309,43.7516556,4653,GO-20141736537,2014-03-20T04:00:00.000Z,2014-03-20T04:00:00.000Z,Outside,1610,220,Robbery - Other,2014,March,20,79,Thursday  ,16,2014,March,20,79,Thursday  ,11,Robbery,D41,126,Dorset Park (126),43.7516556,-79.2770309,99
-79.5613022,43.6907425,4656,GO-20141738584,2014-03-20T04:00:00.000Z,2014-03-20T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2014,March,20,79,Thursday  ,23,2014,March,20,79,Thursday  ,23,Robbery,D23,7,Willowridge-Martingrove-Richview (7),43.6907425,-79.5613022,100
-79.423271200000016,43.6625137,1229,GO-20142059052,2013-12-23T05:00:00.000Z,2014-05-11T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2014,May,11,131,Sunday    ,20,2013,December,23,357,Monday    ,21,Robbery,D14,93,Dovercourt-Wallace Emerson-Junction (93),43.6625137,-79.4232712,101
-79.423271200000016,43.6625137,1230,GO-20142059052,2013-12-23T05:00:00.000Z,2014-05-11T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2014,May,11,131,Sunday    ,20,2013,December,23,357,Monday    ,21,Robbery,D14,93,Dovercourt-Wallace Emerson-Junction (93),43.6625137,-79.4232712,102
-79.2859344,43.715889,1243,GO-20141590352,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,15,2014,February,24,55,Monday    ,15,Robbery,D41,120,Clairlea-Birchmount (120),43.715889,-79.2859344,103
-79.2859344,43.715889,1244,GO-20141590352,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,15,2014,February,24,55,Monday    ,15,Robbery,D41,120,Clairlea-Birchmount (120),43.715889,-79.2859344,104
-79.2859344,43.715889,1245,GO-20141590352,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,15,2014,February,24,55,Monday    ,15,Robbery,D41,120,Clairlea-Birchmount (120),43.715889,-79.2859344,105
-79.5319519,43.645248399999986,1268,GO-20141274457,2014-01-03T05:00:00.000Z,2014-01-03T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,January,3,3,Friday    ,16,2014,January,3,3,Friday    ,14,Robbery,D22,14,Islington-City Centre West (14),43.6452484,-79.5319519,106
-79.3239746,43.6841698,1285,GO-20141590710,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,16,2014,February,24,55,Monday    ,16,Robbery,D54,66,Danforth (66),43.6841698,-79.3239746,107
-79.3239746,43.6841698,1286,GO-20141590710,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,16,2014,February,24,55,Monday    ,16,Robbery,D54,66,Danforth (66),43.6841698,-79.3239746,108
-79.4897842,43.6127319,1289,GO-20141592567,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,February,24,55,Monday    ,23,2014,February,24,55,Monday    ,23,Robbery,D22,17,Mimico (includes Humber Bay Shores) (17),43.6127319,-79.4897842,109
-79.2859344,43.715889,1303,GO-20141590352,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,15,2014,February,24,55,Monday    ,15,Robbery,D41,120,Clairlea-Birchmount (120),43.715889,-79.2859344,110
-79.2859344,43.715889,1304,GO-20141590352,2014-02-24T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,February,24,55,Monday    ,15,2014,February,24,55,Monday    ,15,Robbery,D41,120,Clairlea-Birchmount (120),43.715889,-79.2859344,111
-79.3634567,43.791721299999985,1322,GO-20141313381,2014-01-09T05:00:00.000Z,2014-01-09T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,January,9,9,Thursday  ,21,2014,January,9,9,Thursday  ,21,Robbery,D33,48,Hillcrest Village (48),43.7917213,-79.3634567,112
-79.3618393,43.7894897,1332,GO-20141313380,2014-01-09T05:00:00.000Z,2014-01-09T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,January,9,9,Thursday  ,21,2014,January,9,9,Thursday  ,21,Robbery,D33,47,Don Valley Village (47),43.7894897,-79.3618393,113
-79.5086365,43.720916699999989,1342,GO-20141293808,2013-12-30T05:00:00.000Z,2014-01-06T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2014,January,6,6,Monday    ,18,2013,December,30,364,Monday    ,18,Robbery,D31,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,114
-79.2172089,43.8042908,1349,GO-20141269818,2014-01-02T05:00:00.000Z,2014-01-02T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2014,January,2,2,Thursday  ,19,2014,January,2,2,Thursday  ,19,Robbery,D42,132,Malvern (132),43.8042908,-79.2172089,115
-79.298606899999982,43.7228661,1351,GO-20141266749,2014-01-02T05:00:00.000Z,2014-01-02T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2014,January,2,2,Thursday  ,10,2014,January,2,2,Thursday  ,10,Robbery,D41,120,Clairlea-Birchmount (120),43.7228661,-79.2986069,116
-79.3437195,43.7758369,1356,GO-20141270022,2014-01-02T05:00:00.000Z,2014-01-02T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,January,2,2,Thursday  ,20,2014,January,2,2,Thursday  ,20,Robbery,D33,47,Don Valley Village (47),43.7758369,-79.3437195,117
-79.1409149,43.789661399999986,1369,GO-20141272785,2014-01-03T05:00:00.000Z,2014-01-03T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2014,January,3,3,Friday    ,9,2014,January,3,3,Friday    ,9,Robbery,D43,131,Rouge (131),43.7896614,-79.1409149,118
-79.5162048,43.700161,1394,GO-20141262644,2014-01-01T05:00:00.000Z,2014-01-01T05:00:00.000Z,Apartment,1610,150,Robbery - Purse Snatch,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,14,Robbery,D12,113,Weston (113),43.700161,-79.5162048,119
-79.3841553,43.6639061,1402,GO-20141262818,2014-01-01T05:00:00.000Z,2014-01-01T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,3,Robbery,D51,75,Church-Yonge Corridor (75),43.6639061,-79.3841553,120
-79.2854004,43.6969986,1406,GO-20141596289,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,February,25,56,Tuesday   ,15,2014,February,25,56,Tuesday   ,15,Robbery,D41,121,Oakridge (121),43.6969986,-79.2854004,121
-79.5423203,43.7386208,1407,GO-20141595247,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,February,25,56,Tuesday   ,12,2014,February,25,56,Tuesday   ,12,Robbery,D31,22,Humbermede (22),43.7386208,-79.5423203,122
-79.5423203,43.7386208,1408,GO-20141595247,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,February,25,56,Tuesday   ,12,2014,February,25,56,Tuesday   ,12,Robbery,D31,22,Humbermede (22),43.7386208,-79.5423203,123
-79.3688354,43.6733322,1414,GO-20141597092,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,February,25,56,Tuesday   ,18,2014,February,25,56,Tuesday   ,17,Robbery,D51,98,Rosedale-Moore Park (98),43.6733322,-79.3688354,124
-79.3160858,43.6933594,1436,GO-20141597472,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Commercial,1610,200,Robbery - Mugging,2014,February,25,56,Tuesday   ,18,2014,February,25,56,Tuesday   ,18,Robbery,D54,60,Woodbine-Lumsden (60),43.6933594,-79.3160858,125
-79.3160858,43.6933594,1437,GO-20141597472,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Commercial,1610,220,Robbery - Other,2014,February,25,56,Tuesday   ,18,2014,February,25,56,Tuesday   ,18,Robbery,D54,60,Woodbine-Lumsden (60),43.6933594,-79.3160858,126
-79.4780655,43.7086601,1441,GO-20141597912,2014-02-25T05:00:00.000Z,2014-02-25T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2014,February,25,56,Tuesday   ,20,2014,February,25,56,Tuesday   ,20,Robbery,D12,29,Maple Leaf (29),43.7086601,-79.4780655,127
-79.5151291,43.747097,1450,GO-20141377731,2014-01-16T05:00:00.000Z,2014-01-20T05:00:00.000Z,Other,1610,180,Robbery - Swarming,2014,January,20,20,Monday    ,13,2014,January,16,16,Thursday  ,10,Robbery,D31,25,Glenfield-Jane Heights (25),43.747097,-79.5151291,128
-79.5151291,43.747097,1451,GO-20141377731,2014-01-16T05:00:00.000Z,2014-01-20T05:00:00.000Z,Other,1610,180,Robbery - Swarming,2014,January,20,20,Monday    ,13,2014,January,16,16,Thursday  ,10,Robbery,D31,25,Glenfield-Jane Heights (25),43.747097,-79.5151291,129
-79.4156036,43.654953,1472,GO-20141354494,2014-01-16T05:00:00.000Z,2014-01-16T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2014,January,16,16,Thursday  ,13,2014,January,16,16,Thursday  ,13,Robbery,D14,80,Palmerston-Little Italy (80),43.654953,-79.4156036,130
-79.1687851,43.8042259,1473,GO-20141355874,2014-01-16T05:00:00.000Z,2014-01-16T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,January,16,16,Thursday  ,16,2014,January,16,16,Thursday  ,16,Robbery,D42,131,Rouge (131),43.8042259,-79.1687851,131
-79.1687851,43.8042259,1474,GO-20141355874,2014-01-16T05:00:00.000Z,2014-01-16T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,January,16,16,Thursday  ,16,2014,January,16,16,Thursday  ,16,Robbery,D42,131,Rouge (131),43.8042259,-79.1687851,132
-79.186866800000018,43.7706146,1479,GO-20141354655,2014-01-16T05:00:00.000Z,2014-01-16T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2014,January,16,16,Thursday  ,13,2014,January,16,16,Thursday  ,13,Robbery,D43,136,West Hill (136),43.7706146,-79.1868668,133
-79.5587845,43.7485619,1487,GO-20141356758,2014-01-16T05:00:00.000Z,2014-01-16T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,January,16,16,Thursday  ,19,2014,January,16,16,Thursday  ,19,Robbery,D31,21,Humber Summit (21),43.7485619,-79.5587845,134
-79.2526321,43.7273941,1491,GO-20141367469,2014-01-16T05:00:00.000Z,2014-01-18T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2014,January,18,18,Saturday  ,14,2014,January,16,16,Thursday  ,19,Robbery,D41,124,Kennedy Park (124),43.7273941,-79.2526321,135
-79.4524536,43.6563225,1565,GO-20141728117,2014-03-18T04:00:00.000Z,2014-03-19T04:00:00.000Z,Other,1610,220,Robbery - Other,2014,March,19,78,Wednesday ,15,2014,March,18,77,Tuesday   ,12,Robbery,D11,88,High Park North (88),43.6563225,-79.4524536,136
-79.4524536,43.6563225,1569,GO-20141728648,2014-03-18T04:00:00.000Z,2014-03-19T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,19,78,Wednesday ,10,2014,March,18,77,Tuesday   ,12,Robbery,D11,88,High Park North (88),43.6563225,-79.4524536,137
-79.4524536,43.6563225,1570,GO-20141728648,2014-03-18T04:00:00.000Z,2014-03-19T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,19,78,Wednesday ,10,2014,March,18,77,Tuesday   ,12,Robbery,D11,88,High Park North (88),43.6563225,-79.4524536,138
-79.4274445,43.6775475,1575,GO-20141724114,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2014,March,18,77,Tuesday   ,15,2014,March,18,77,Tuesday   ,15,Robbery,D13,94,Wychwood (94),43.6775475,-79.4274445,139
-79.3779144,43.6491508,1577,GO-20141353409,2014-01-16T05:00:00.000Z,2014-01-16T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,January,16,16,Thursday  ,10,2014,January,16,16,Thursday  ,10,Robbery,D52,75,Church-Yonge Corridor (75),43.6491508,-79.3779144,140
-79.39785,43.7043533,1602,GO-20141370380,2014-01-18T05:00:00.000Z,2014-01-19T05:00:00.000Z,Other,1610,180,Robbery - Swarming,2014,January,19,19,Sunday    ,0,2014,January,18,18,Saturday  ,22,Robbery,D53,104,Mount Pleasant West (104),43.7043533,-79.39785,141
-79.4820709,43.7266426,1609,GO-20141370852,2014-01-18T05:00:00.000Z,2014-01-19T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,January,19,19,Sunday    ,2,2014,January,18,18,Saturday  ,23,Robbery,D31,26,Downsview-Roding-CFB (26),43.7266426,-79.4820709,142
-79.38311,43.6613731,1633,GO-20141365598,2014-01-18T05:00:00.000Z,2014-01-18T05:00:00.000Z,Other,1610,220,Robbery - Other,2014,January,18,18,Saturday  ,8,2014,January,18,18,Saturday  ,6,Robbery,D52,75,Church-Yonge Corridor (75),43.6613731,-79.38311,143
-79.511673,43.7660446,1656,GO-20141369764,2014-01-18T05:00:00.000Z,2014-01-18T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,January,18,18,Saturday  ,21,2014,January,18,18,Saturday  ,20,Robbery,D31,24,Black Creek (24),43.7660446,-79.511673,144
-79.511673,43.7660446,1657,GO-20141369764,2014-01-18T05:00:00.000Z,2014-01-18T05:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,January,18,18,Saturday  ,21,2014,January,18,18,Saturday  ,20,Robbery,D31,24,Black Creek (24),43.7660446,-79.511673,145
-79.3044662,43.7189102,1673,GO-20141724789,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2014,March,18,77,Tuesday   ,17,2014,March,18,77,Tuesday   ,17,Robbery,D54,43,Victoria Village (43),43.7189102,-79.3044662,146
-79.5015488,43.6238174,1674,GO-20141725473,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,House,1610,130,Robbery - Home Invasion,2014,March,18,77,Tuesday   ,19,2014,March,18,77,Tuesday   ,19,Robbery,D22,16,Stonegate-Queensway (16),43.6238174,-79.5015488,147
-79.5040054,43.6888924,1685,GO-20141725817,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,18,77,Tuesday   ,21,2014,March,18,77,Tuesday   ,16,Robbery,D12,115,Mount Dennis (115),43.6888924,-79.5040054,148
-79.2450638,43.743232699999986,1697,GO-20141299798,2014-01-02T05:00:00.000Z,2014-01-07T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,January,7,7,Tuesday   ,17,2014,January,2,2,Thursday  ,23,Robbery,D43,138,Eglinton East (138),43.7432327,-79.2450638,149
-79.4971619,43.7683716,1718,GO-20141720267,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2014,March,18,77,Tuesday   ,2,2014,March,18,77,Tuesday   ,0,Robbery,D31,27,York University Heights (27),43.7683716,-79.4971619,150
-79.2882614,43.7832909,1732,GO-20141725061,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,220,Robbery - Other,2014,March,18,77,Tuesday   ,18,2014,March,18,77,Tuesday   ,18,Robbery,D42,128,Agincourt South-Malvern West (128),43.7832909,-79.2882614,151
-79.3413849,43.7080193,1737,GO-20141720441,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,220,Robbery - Other,2014,March,18,77,Tuesday   ,1,2014,March,18,77,Tuesday   ,1,Robbery,D53,55,Thorncliffe Park (55),43.7080193,-79.3413849,152
-79.3074036,43.7426453,1739,GO-20141720779,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,18,77,Tuesday   ,4,2014,March,18,77,Tuesday   ,4,Robbery,D41,119,Wexford/Maryvale (119),43.7426453,-79.3074036,153
-79.2736511,43.6943665,1741,GO-20141720820,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,March,18,77,Tuesday   ,5,2014,March,18,77,Tuesday   ,4,Robbery,D41,121,Oakridge (121),43.6943665,-79.2736511,154
-79.2736511,43.6943665,1742,GO-20141720820,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,March,18,77,Tuesday   ,5,2014,March,18,77,Tuesday   ,4,Robbery,D41,121,Oakridge (121),43.6943665,-79.2736511,155
-79.2736511,43.6943665,1743,GO-20141720820,2014-03-18T04:00:00.000Z,2014-03-18T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2014,March,18,77,Tuesday   ,5,2014,March,18,77,Tuesday   ,4,Robbery,D41,121,Oakridge (121),43.6943665,-79.2736511,156
-79.4097672,43.661518099999988,1756,GO-20141766689,2014-03-25T04:00:00.000Z,2014-03-25T04:00:00.000Z,Outside,1610,220,Robbery - Other,2014,March,25,84,Tuesday   ,19,2014,March,25,84,Tuesday   ,15,Robbery,D14,79,University (79),43.6615181,-79.4097672,157
-79.3059845,43.7989998,1758,GO-20141766422,2014-03-25T04:00:00.000Z,2014-03-25T04:00:00.000Z,Outside,1610,220,Robbery - Other,2014,March,25,84,Tuesday   ,17,2014,March,25,84,Tuesday   ,16,Robbery,D42,117,L'Amoreaux (117),43.7989998,-79.3059845,158
-79.5033875,43.7697906,1777,GO-20141289469,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,January,6,6,Monday    ,1,2014,January,6,6,Monday    ,1,Robbery,D31,27,York University Heights (27),43.7697906,-79.5033875,159
-79.3742905,43.6535034,1784,GO-20141294127,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2014,January,6,6,Monday    ,19,2014,January,6,6,Monday    ,19,Robbery,D51,75,Church-Yonge Corridor (75),43.6535034,-79.3742905,160
-79.4459915,43.729061099999988,1792,GO-20141766912,2014-03-25T04:00:00.000Z,2014-03-25T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2014,March,25,84,Tuesday   ,18,2014,March,25,84,Tuesday   ,18,Robbery,D32,32,Englemount-Lawrence (32),43.7290611,-79.4459915,161
-79.344650300000012,43.7646408,1795,GO-20141767454,2014-03-25T04:00:00.000Z,2014-03-25T04:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2014,March,25,84,Tuesday   ,20,2014,March,25,84,Tuesday   ,20,Robbery,D33,45,Parkwoods-Donalda (45),43.7646408,-79.3446503,162
-79.374733,43.660682699999988,1809,GO-20141294777,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,January,6,6,Monday    ,23,2014,January,6,6,Monday    ,22,Robbery,D51,73,Moss Park (73),43.6606827,-79.374733,163
-79.2290573,43.7560234,1811,GO-20141291852,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Other,1610,220,Robbery - Other,2014,January,6,6,Monday    ,12,2014,January,6,6,Monday    ,11,Robbery,D43,137,Woburn (137),43.7560234,-79.2290573,164
-79.408958399999989,43.656230899999983,1814,GO-20141292722,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Other,1610,220,Robbery - Other,2014,January,6,6,Monday    ,16,2014,January,6,6,Monday    ,15,Robbery,D14,80,Palmerston-Little Italy (80),43.6562309,-79.4089584,165
-79.3949966,43.650478399999983,1817,GO-20141335761,2014-01-06T05:00:00.000Z,2014-01-13T05:00:00.000Z,Outside,1610,220,Robbery - Other,2014,January,13,13,Monday    ,14,2014,January,6,6,Monday    ,1,Robbery,D52,78,Kensington-Chinatown (78),43.6504784,-79.3949966,166
-79.4332809,43.6377449,1821,GO-20141294004,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2014,January,6,6,Monday    ,19,2014,January,6,6,Monday    ,19,Robbery,D14,85,South Parkdale (85),43.6377449,-79.4332809,167
-79.2543335,43.699131,1824,GO-20141290519,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Apartment,1610,200,Robbery - Mugging,2014,January,6,6,Monday    ,10,2014,January,6,6,Monday    ,8,Robbery,D41,122,Birchcliffe-Cliffside (122),43.699131,-79.2543335,168
-79.2543335,43.699131,1825,GO-20141290519,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Apartment,1610,220,Robbery - Other,2014,January,6,6,Monday    ,10,2014,January,6,6,Monday    ,8,Robbery,D41,122,Birchcliffe-Cliffside (122),43.699131,-79.2543335,169
-79.204978899999986,43.7826042,1830,GO-20141289817,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Apartment,1610,100,Robbery With Weapon,2014,January,6,6,Monday    ,5,2014,January,6,6,Monday    ,5,Robbery,D43,135,Morningside (135),43.7826042,-79.2049789,170
-79.204978899999986,43.7826042,1831,GO-20141289817,2014-01-06T05:00:00.000Z,2014-01-06T05:00:00.000Z,Apartment,1610,210,Robbery - Business,2014,January,6,6,Monday    ,5,2014,January,6,6,Monday    ,5,Robbery,D43,135,Morningside (135),43.7826042,-79.2049789,171
-79.4160004,43.7816391,1833,GO-20141767559,2014-03-25T04:00:00.000Z,2014-03-25T04:00:00.000Z,Other,1610,200,Robbery - Mugging,2014,March,25,84,Tuesday   ,21,2014,March,25,84,Tuesday   ,21,Robbery,D32,50,Newtonbrook East (50),43.7816391,-79.4160004,172
